latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,month,prali_fire,geometry,GID_1,GID_0,COUNTRY,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,ISO_1,NDVI,NBR,NDWI
14.90037,76.97292,335.79,0.52,0.5,2023-09-01,740,N20,VIIRS,1,2,300.23,8.26,D,0,9,0,POINT (76.97292 14.90037),IND.2_1,IND,India,Andhra Pradesh,,,State,State,,IN.AP,IN-AP,0.22701383238405207,0.0441405573827246,-0.28696394282056753
15.96103,79.80537,336.15,0.51,0.41,2023-09-01,740,N20,VIIRS,1,2,302.96,7.56,D,0,9,0,POINT (79.80537 15.96103),IND.2_1,IND,India,Andhra Pradesh,,,State,State,,IN.AP,IN-AP,0.18818040435458788,-0.15781738012125665,-0.34192037470725994
15.97029,79.63341,337.68,0.52,0.41,2023-09-01,740,N20,VIIRS,1,2,297.67,4.99,D,0,9,0,POINT (79.63341 15.97029),IND.2_1,IND,India,Andhra Pradesh,,,State,State,,IN.AP,IN-AP,-0.045612653409463806,0.1191319070340157,0.06895447851975159
16.00788,79.49033,347.29,0.53,0.42,2023-09-01,740,N20,VIIRS,1,2,300.63,11.63,D,0,9,0,POINT (79.49033 16.00788),IND.2_1,IND,India,Andhra Pradesh,,,State,State,,IN.AP,IN-AP,0.15372279495990837,0.006596042374575255,-0.2196657786388956
14.88668,77.46243,334.14,0.48,0.48,2023-09-01,740,N20,VIIRS,1,2,300.61,3.36,D,0,9,0,POINT (77.46243 14.88668),IND.2_1,IND,India,Andhra Pradesh,,,State,State,,IN.AP,IN-AP,0.048176420695504665,0.07237070461645262,-0.044897268960852284
14.63738,77.06264,331.99,0.52,0.5,2023-09-01,740,N20,VIIRS,1,2,296.1,6.34,D,0,9,0,POINT (77.06264 14.63738),IND.2_1,IND,India,Andhra Pradesh,,,State,State,,IN.AP,IN-AP,0.38896615669911916,0.08531063213186017,-0.45084745762711864
14.74242,78.25074,342.07,0.43,0.46,2023-09-01,740,N20,VIIRS,1,2,301.99,3.71,D,0,9,0,POINT (78.25074 14.74242),IND.2_1,IND,India,Andhra Pradesh,,,State,State,,IN.AP,IN-AP,0.29315006759801715,0.09241458075568669,-0.3508297046016241
22.10342,83.11923,330.22,0.39,0.36,2023-09-01,741,N20,VIIRS,0,2,302.05,6.29,D,2,9,0,POINT (83.11923 22.10342),IND.7_1,IND,India,Chhattisgarh,,,State,State,,IN.CT,IN-CT,0.02402464065708419,0.1331515564644399,0.0044914662141930335
22.10453,83.52349,331.01,0.39,0.36,2023-09-01,741,N20,VIIRS,0,2,301.84,6.28,D,0,9,0,POINT (83.52349 22.10453),IND.7_1,IND,India,Chhattisgarh,,,State,State,,IN.CT,IN-CT,0.5507731547903715,0.2915560276155072,-0.46066066066066064
22.2132,84.8717,341.02,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,302.15,5.32,D,2,9,0,POINT (84.8717 22.2132),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,-0.10442618605883912,0.2161238078099694,0.18045112781954886
22.20803,84.85983,336.39,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,300.2,4.22,D,2,9,0,POINT (84.85983 22.20803),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,-0.12730390055722246,0.16720810242690617,0.18374983295469732
22.04306,83.73204,332.7,0.4,0.37,2023-09-01,741,N20,VIIRS,1,2,298.61,4.87,D,0,9,0,POINT (83.73204 22.04306),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,-0.011235955056179775,-0.0930295633306211,0.00771513353115727
22.04361,83.73587,334.49,0.4,0.37,2023-09-01,741,N20,VIIRS,1,2,299.75,6.98,D,2,9,0,POINT (83.73587 22.04361),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,-0.007644529383659818,-0.1388888888888889,-0.022648941408173313
22.04026,83.73641,347.38,0.4,0.37,2023-09-01,741,N20,VIIRS,1,2,301.02,6.98,D,2,9,0,POINT (83.73641 22.04026),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.018380241240666284,-0.21894273127753303,-0.0655048076923077
21.92357,83.35259,335.56,0.39,0.36,2023-09-01,741,N20,VIIRS,1,2,297.69,3.97,D,2,9,0,POINT (83.35259 21.92357),IND.7_1,IND,India,Chhattisgarh,,,State,State,,IN.CT,IN-CT,-0.020891107413569976,0.19494584837545126,0.031721363927232835
21.92015,83.34952,334.69,0.39,0.36,2023-09-01,741,N20,VIIRS,1,2,300.11,4.92,D,2,9,0,POINT (83.34952 21.92015),IND.7_1,IND,India,Chhattisgarh,,,State,State,,IN.CT,IN-CT,-0.0165713447719607,0.07943661971830986,0.008428212331805412
21.9207,83.35327,333.13,0.39,0.36,2023-09-01,741,N20,VIIRS,1,2,299.54,4.34,D,2,9,0,POINT (83.35327 21.9207),IND.7_1,IND,India,Chhattisgarh,,,State,State,,IN.CT,IN-CT,-0.019457956914523976,0.16307185052891882,0.035158698501339104
21.07877,85.03455,332.17,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,300.64,5.16,D,2,9,0,POINT (85.03455 21.07877),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,-0.03259889189537431,0.06511561923677117,0.056546871073133956
21.07586,85.03916,331.87,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,299.91,6.82,D,2,9,0,POINT (85.03916 21.07586),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.03280741297270223,0.15940399212819792,0.02378979760918452
21.07641,85.04323,347.66,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,300.72,6.82,D,2,9,0,POINT (85.04323 21.07641),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.011718344913408691,0.2606279881121592,0.08083663086489543
21.07673,85.03446,330.31,0.42,0.38,2023-09-01,741,N20,VIIRS,1,2,300.19,4.72,D,2,9,0,POINT (85.03446 21.07673),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,-0.06366438815172229,-0.00837473385379702,0.032409972299168976
21.0773,85.03854,330.95,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,299.99,3.87,D,2,9,0,POINT (85.03854 21.0773),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,-0.024125945614393785,0.07791327913279132,0.08123195380173244
21.07786,85.04261,342.01,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,300.23,3.87,D,2,9,0,POINT (85.04261 21.07786),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.08026968579061187,0.19035604149144938,0.03258145363408521
21.07439,85.04313,339.74,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,300.01,3.87,D,2,9,0,POINT (85.04313 21.07439),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.039860888175494914,0.18307715720590473,0.0322420017428109
20.97842,85.13223,332.73,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,299.68,3.91,D,2,9,0,POINT (85.13223 20.97842),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.08720821661998132,-0.13875739644970414,-0.125024154589372
20.95504,85.01506,332.1,0.42,0.38,2023-09-01,741,N20,VIIRS,1,2,299.37,4.92,D,2,9,0,POINT (85.01506 20.95504),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.1237721021611002,-0.391273501241575,-0.2599118942731278
20.94699,85.008,332.73,0.42,0.38,2023-09-01,741,N20,VIIRS,1,2,300.29,6.69,D,2,9,0,POINT (85.008 20.94699),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.01352918438345574,-0.176248821866164,-0.10493046776232617
20.9702,85.17536,345.9,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,299.96,4.38,D,2,9,0,POINT (85.17536 20.9702),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.062882096069869,-0.05181145305804441,-0.06149149585695595
20.96211,85.16821,334.43,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,297.75,4.05,D,2,9,0,POINT (85.16821 20.96211),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.057190788470337046,-0.14986509688496444,-0.14295136026380875
20.96267,85.17231,341.37,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,298.42,5.84,D,2,9,0,POINT (85.17231 20.96267),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.05500593589236249,-0.1496012759170654,-0.07068273092369477
20.96324,85.17641,346.3,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,298.1,5.84,D,2,9,0,POINT (85.17641 20.96324),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.03345724907063197,0.07474226804123711,0.013601419278533412
20.8976,84.98252,330.12,0.42,0.38,2023-09-01,741,N20,VIIRS,1,2,296.2,3.34,D,0,9,0,POINT (84.98252 20.8976),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.1505016722408027,-0.1735735735735736,-0.21716054842989826
20.87109,84.99487,340.82,0.42,0.38,2023-09-01,741,N20,VIIRS,1,2,297.77,9.73,D,2,9,0,POINT (84.99487 20.87109),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.031053604436229204,0.21870220668560192,0.014487632508833921
20.79905,85.26074,332.05,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,297.77,9.31,D,2,9,0,POINT (85.26074 20.79905),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.10770540655598126,0.0007692307692307692,-0.1549045716822015
20.79445,85.25302,340.66,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,298.0,10.68,D,2,9,0,POINT (85.25302 20.79445),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.1255713901586448,0.06216696269982238,-0.17386427369601795
20.78511,85.26292,331.96,0.43,0.38,2023-09-01,741,N20,VIIRS,1,2,296.26,3.81,D,2,9,0,POINT (85.26292 20.78511),IND.26_1,IND,India,Odisha,,,State,State,,IN.OR,IN-OR,0.12601531677883498,-0.3715025906735751,-0.17795581451808692
19.10264,82.16682,331.9,0.39,0.36,2023-09-01,741,N20,VIIRS,0,2,300.37,5.55,D,0,9,0,POINT (82.16682 19.10264),IND.7_1,IND,India,Chhattisgarh,,,State,State,,IN.CT,IN-CT,0.19805101748351964,0.21335268505079827,-0.20844174616941313
23.78151,86.39174,330.96,0.52,0.41,2023-09-01,742,N20,VIIRS,0,2,302.04,2.1,D,2,9,0,POINT (86.39174 23.78151),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.03956130043086565,-0.09758585515130908,-0.09760132340777503
23.77328,86.38779,331.59,0.52,0.41,2023-09-01,742,N20,VIIRS,1,2,300.87,4.88,D,2,9,0,POINT (86.38779 23.77328),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.019892884468247895,-0.07366226546212648,-0.071112896745681
23.76947,86.38837,330.85,0.52,0.41,2023-09-01,742,N20,VIIRS,0,2,302.13,4.88,D,2,9,0,POINT (86.38837 23.76947),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,-0.09102244389027432,0.019580419580419582,0.10606989576946659
23.76629,86.39403,334.87,0.52,0.41,2023-09-01,742,N20,VIIRS,1,2,304.53,5.17,D,2,9,0,POINT (86.39403 23.76629),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.00030703101013202335,0.08539700166574125,0.026203048719736974
23.76691,86.39912,331.51,0.52,0.42,2023-09-01,742,N20,VIIRS,0,2,302.19,6.44,D,2,9,0,POINT (86.39912 23.76691),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.0021454112038140644,0.1255689424364123,0.03311867525298988
23.76248,86.3946,336.03,0.52,0.41,2023-09-01,742,N20,VIIRS,1,2,303.65,5.17,D,2,9,0,POINT (86.3946 23.76248),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,-0.05466412836551537,-0.09005235602094241,0.02932141859815694
23.75929,86.40022,339.54,0.52,0.42,2023-09-01,742,N20,VIIRS,1,2,301.68,6.08,D,2,9,0,POINT (86.40022 23.75929),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,-0.2084972462627852,-0.1259774109470026,0.24246987951807228
23.75609,86.40583,336.21,0.52,0.42,2023-09-01,742,N20,VIIRS,1,2,299.68,6.08,D,2,9,0,POINT (86.40583 23.75609),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,-0.058625873198337605,0.12930943035960538,0.07167771189396582
23.68552,86.39346,336.17,0.52,0.41,2023-09-01,742,N20,VIIRS,1,2,300.2,10.52,D,2,9,0,POINT (86.39346 23.68552),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.08517823639774859,-0.3906447534766119,-0.13234142521534847
23.68171,86.39403,330.43,0.52,0.41,2023-09-01,742,N20,VIIRS,1,2,300.29,6.12,D,2,9,0,POINT (86.39403 23.68171),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.03494736842105263,-0.1402588317593564,-0.0743006993006993
21.10234,72.63715,334.97,0.38,0.59,2023-09-01,742,N20,VIIRS,1,2,295.11,2.59,D,2,9,0,POINT (72.63715 21.10234),IND.11_1,IND,India,Gujarat,Goudjerate|Gujerat|Gujerate,,State,State,,IN.GJ,IN-GJ,0.11039171252832632,0.06191950464396285,-0.19014573213046496
21.10467,72.64784,333.23,0.38,0.59,2023-09-01,742,N20,VIIRS,1,2,296.19,1.81,D,2,9,0,POINT (72.64784 21.10467),IND.11_1,IND,India,Gujarat,Goudjerate|Gujerat|Gujerate,,State,State,,IN.GJ,IN-GJ,0.007594936708860759,-0.23215434083601286,-0.13336497389653537
23.80695,86.31598,331.42,0.52,0.41,2023-09-01,742,N20,VIIRS,0,2,305.47,5.71,D,2,9,0,POINT (86.31598 23.80695),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.03409090909090909,-0.06952965235173825,-0.07522646711303663
23.80503,86.33157,338.65,0.52,0.41,2023-09-01,742,N20,VIIRS,1,2,302.6,5.96,D,2,9,0,POINT (86.33157 23.80503),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.4089068825910931,0.18898142216527866,-0.4225855901890649
23.78179,86.20721,342.88,0.51,0.41,2023-09-01,742,N20,VIIRS,1,2,305.31,6.95,D,2,9,0,POINT (86.20721 23.78179),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.06995470558631102,-0.10219594594594594,-0.0852475752935171
23.78241,86.21218,330.66,0.51,0.41,2023-09-01,742,N20,VIIRS,0,2,302.11,6.4,D,2,9,0,POINT (86.21218 23.78241),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.18023439974659486,-0.05431472081218274,-0.228486646884273
23.77802,86.20779,333.98,0.51,0.41,2023-09-01,742,N20,VIIRS,0,2,304.71,6.95,D,2,9,0,POINT (86.20779 23.77802),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.03904382470119522,-0.0022953328232593728,-0.03904382470119522
23.82553,85.50001,330.66,0.47,0.4,2023-09-01,742,N20,VIIRS,0,2,302.06,7.81,D,2,9,0,POINT (85.50001 23.82553),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.020489094514210177,-0.06367495451788963,-0.04642494069806845
23.45084,73.08835,337.25,0.32,0.54,2023-09-01,742,N20,VIIRS,1,2,297.06,2.76,D,0,9,0,POINT (73.08835 23.45084),IND.11_1,IND,India,Gujarat,Goudjerate|Gujerat|Gujerate,,State,State,,IN.GJ,IN-GJ,0.20517745302713988,0.037452375817698225,-0.24178282567544312
23.73906,85.00993,331.12,0.45,0.39,2023-09-01,742,N20,VIIRS,0,2,303.81,4.78,D,2,9,0,POINT (85.00993 23.73906),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.008779296129475532,0.040472440944881886,-0.005172676099193671
23.79616,86.35351,330.68,0.52,0.41,2023-09-01,742,N20,VIIRS,0,2,301.03,5.47,D,2,9,0,POINT (86.35351 23.79616),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.09616213885295385,-0.2031347962382445,-0.14814814814814814
23.77488,86.21333,332.93,0.51,0.41,2023-09-01,742,N20,VIIRS,1,2,300.2,3.19,D,2,9,0,POINT (86.21333 23.77488),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.06231845788222868,0.22802197802197802,-0.017965587044534412
23.79236,86.35406,343.22,0.52,0.41,2023-09-01,742,N20,VIIRS,1,2,302.77,6.12,D,2,9,0,POINT (86.35406 23.79236),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.04223433242506812,-0.12571428571428572,-0.08780661215783861
23.78606,86.33442,336.75,0.52,0.41,2023-09-01,742,N20,VIIRS,1,2,303.92,5.22,D,2,9,0,POINT (86.33442 23.78606),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.07478663387820049,0.15678032072240386,-0.06309915581628273
23.77971,86.34564,330.29,0.52,0.41,2023-09-01,742,N20,VIIRS,0,2,300.68,4.19,D,2,9,0,POINT (86.34564 23.77971),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.02047402924861321,0.10700218818380744,0.013359336908824963
23.78214,86.39686,331.57,0.52,0.42,2023-09-01,742,N20,VIIRS,0,2,301.92,3.92,D,2,9,0,POINT (86.39686 23.78214),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.17182662538699692,-0.027617212588310854,-0.20685532084495814
25.63472,76.0359,336.36,0.39,0.44,2023-09-01,743,N20,VIIRS,1,2,300.84,4.21,D,0,9,0,POINT (76.0359 25.63472),IND.29_1,IND,India,Rajasthan,Greater Rajasthan|Rajputana,,State,State,,IN.RJ,IN-RJ,0.21120611242495907,-0.015088757396449704,-0.36826962597616114
32.21622,77.18986,331.01,0.42,0.38,2023-09-01,744,N20,VIIRS,1,2,297.78,4.01,D,0,9,0,POINT (77.18986 32.21622),IND.13_1,IND,India,Himachal Pradesh,,,Union Territor,Union Territory,,IN.HP,IN-HP,0.8748810656517603,0.6410576722881532,-0.7700426678643612
31.88729,78.27985,331.41,0.4,0.37,2023-09-01,744,N20,VIIRS,0,2,306.3,2.74,D,0,9,0,POINT (78.27985 31.88729),IND.13_1,IND,India,Himachal Pradesh,,,Union Territor,Union Territory,,IN.HP,IN-HP,0.2812144212523719,0.12746298563954137,-0.30903450949980615
27.47001,95.42069,304.69,0.6,0.71,2023-09-01,1827,N20,VIIRS,1,2,285.47,0.82,N,2,9,0,POINT (95.42069 27.47001),IND.4_1,IND,India,Assam,,,State,State,,IN.AS,IN-AS,0.4153271028037383,0.3302881236823612,-0.34661212875689135
27.31857,95.26379,303.17,0.45,0.63,2023-09-01,2008,N20,VIIRS,1,2,286.52,0.82,N,2,9,0,POINT (95.26379 27.31857),IND.4_1,IND,India,Assam,,,State,State,,IN.AS,IN-AS,0.7655293088363955,0.5531610775151182,-0.6440875232774674
27.32091,95.2636,302.98,0.44,0.63,2023-09-01,2008,N20,VIIRS,1,2,286.65,0.89,N,2,9,0,POINT (95.2636 27.32091),IND.4_1,IND,India,Assam,,,State,State,,IN.AS,IN-AS,0.7800234017657696,0.5926525173693727,-0.6409099823494803
29.91286,74.94553,310.62,0.32,0.55,2023-09-01,2008,N20,VIIRS,1,2,295.56,0.75,N,2,9,0,POINT (74.94553 29.91286),IND.28_1,IND,India,Punjab,,,State,State,,IN.PB,IN-PB,0.7594405594405594,0.4901138952164009,-0.6621607886980384
29.91345,74.94597,307.11,0.32,0.55,2023-09-01,2008,N20,VIIRS,1,2,295.86,0.62,N,2,9,0,POINT (74.94597 29.91345),IND.28_1,IND,India,Punjab,,,State,State,,IN.PB,IN-PB,0.553030303030303,0.3558201058201058,-0.5736374602478342
27.47036,95.42085,310.58,0.45,0.63,2023-09-01,2008,N20,VIIRS,1,2,287.1,1.18,N,2,9,0,POINT (95.42085 27.47036),IND.4_1,IND,India,Assam,,,State,State,,IN.AS,IN-AS,0.4479300959747887,0.3254655127196433,-0.39247830279652846
23.71968,86.44395,304.28,0.48,0.4,2023-09-01,2009,N20,VIIRS,1,2,280.58,1.05,N,2,9,0,POINT (86.44395 23.71968),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,-0.011797123912856282,0.18406933553446142,0.05196199917389509
24.76357,74.60706,306.38,0.59,0.53,2023-09-01,2009,N20,VIIRS,1,2,292.61,1.9,N,2,9,0,POINT (74.60706 24.76357),IND.29_1,IND,India,Rajasthan,Greater Rajasthan|Rajputana,,State,State,,IN.RJ,IN-RJ,0.02043906131718395,-0.20907490709955018,-0.2363191684500153
24.32709,81.32869,308.92,0.4,0.37,2023-09-01,2009,N20,VIIRS,1,2,296.06,0.81,N,2,9,0,POINT (81.32869 24.32709),IND.19_1,IND,India,Madhya Pradesh,,,State,State,,IN.MP,IN-MP,0.17332463720854394,0.145312748686933,-0.1482367959151109
24.13461,82.73072,310.15,0.38,0.36,2023-09-01,2009,N20,VIIRS,1,2,292.73,0.74,N,0,9,0,POINT (82.73072 24.13461),IND.34_1,IND,India,Uttar Pradesh,United Provinces,,State,State,,IN.UP,IN-UP,-0.05281285878300804,-0.14441275602800105,0.03705865188211264
24.16805,82.55968,316.86,0.38,0.36,2023-09-01,2009,N20,VIIRS,1,2,294.49,1.11,N,2,9,0,POINT (82.55968 24.16805),IND.19_1,IND,India,Madhya Pradesh,,,State,State,,IN.MP,IN-MP,-0.14447592067988668,-0.1025260029717682,0.11996114618746964
24.17134,82.5603,312.79,0.38,0.36,2023-09-01,2009,N20,VIIRS,1,2,293.94,1.11,N,2,9,0,POINT (82.5603 24.17134),IND.19_1,IND,India,Madhya Pradesh,,,State,State,,IN.MP,IN-MP,0.1886380189366351,0.0611183355006502,-0.15091678420310295
