latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,month,prali_fire,geometry,GID_1,GID_0,COUNTRY,NAME_1,VARNAME_1,NL_NAME_1,TYPE_1,ENGTYPE_1,CC_1,HASC_1,ISO_1,NDVI,NBR,NDWI
23.78811,86.37102,313.97,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,297.37,1.65,N,2,10,0,POINT (86.37102 23.78811),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.7062893081761006,0.4293993677555321,-0.6323706377858003
23.79109,86.35233,313.03,0.38,0.36,2023-10-09,1956,N20,VIIRS,1,2,297.27,3.35,N,2,10,0,POINT (86.35233 23.79109),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.05141536683997689,-0.2320675105485232,-0.13466334164588528
23.79438,86.35295,342.72,0.38,0.36,2023-10-09,1956,N20,VIIRS,1,2,301.34,3.35,N,2,10,0,POINT (86.35295 23.79438),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.06275303643724696,-0.7229064039408867,-0.1945392491467577
23.79497,86.34921,321.9,0.38,0.36,2023-10-09,1956,N20,VIIRS,1,2,298.67,2.89,N,2,10,0,POINT (86.34921 23.79497),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.07024152448482163,-0.1145737855178735,-0.18411375337092425
23.6532,87.24464,307.89,0.4,0.37,2023-10-09,1956,N20,VIIRS,1,2,296.65,0.59,N,0,10,0,POINT (87.24464 23.6532),IND.36_1,IND,India,West Bengal,Bangla|Bengala Occidentale|Benga,,State,State,,IN.WB,IN-WB,0.33183856502242154,0.06752246469833119,-0.31499051233396586
23.7326,86.75877,317.45,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,297.2,1.01,N,2,10,0,POINT (86.75877 23.7326),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.05855651384475715,-0.05087505087505088,-0.08213457076566125
23.79945,86.34235,314.26,0.38,0.36,2023-10-09,1956,N20,VIIRS,1,2,299.65,1.98,N,2,10,0,POINT (86.34235 23.79945),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.020689655172413793,-0.1476758535582065,-0.1181867242309768
23.80183,86.32739,308.45,0.38,0.36,2023-10-09,1956,N20,VIIRS,1,2,297.93,2.58,N,2,10,0,POINT (86.32739 23.80183),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.05228031145717464,-0.2622822978944632,-0.17955112219451372
23.80453,86.33175,313.59,0.38,0.36,2023-10-09,1956,N20,VIIRS,1,2,297.72,2.04,N,2,10,0,POINT (86.33175 23.80453),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.44856252164877036,0.1536551724137931,-0.5240524781341108
23.8069,86.3168,310.66,0.38,0.36,2023-10-09,1956,N20,VIIRS,1,2,298.93,2.61,N,2,10,0,POINT (86.3168 23.8069),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,-0.019120458891013385,-0.22066084314470186,-0.11886586695747
23.80512,86.328,335.1,0.38,0.36,2023-10-09,1956,N20,VIIRS,1,2,301.51,2.58,N,2,10,0,POINT (86.328 23.80512),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.04058214385670305,-0.05538617886178862,-0.19357945425361156
23.81019,86.31741,312.18,0.38,0.36,2023-10-09,1956,N20,VIIRS,1,2,299.47,1.83,N,2,10,0,POINT (86.31741 23.81019),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.44507269789983844,0.2026890756302521,-0.4497568881685575
23.68722,87.12115,313.27,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,296.97,1.32,N,2,10,0,POINT (87.12115 23.68722),IND.36_1,IND,India,West Bengal,Bangla|Bengala Occidentale|Benga,,State,State,,IN.WB,IN-WB,-0.04535315985130112,-0.24337065409546257,-0.0798990748528175
23.69096,87.09828,317.76,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,298.17,1.59,N,2,10,0,POINT (87.09828 23.69096),IND.36_1,IND,India,West Bengal,Bangla|Bengala Occidentale|Benga,,State,State,,IN.WB,IN-WB,-0.07037037037037037,-0.24624624624624625,-0.08893709327548807
23.69053,87.1218,315.08,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,297.72,1.32,N,2,10,0,POINT (87.1218 23.69053),IND.36_1,IND,India,West Bengal,Bangla|Bengala Occidentale|Benga,,State,State,,IN.WB,IN-WB,0.07253886010362694,-0.2631813125695217,-0.369727047146402
23.69241,87.11035,310.27,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,296.98,1.02,N,2,10,0,POINT (87.11035 23.69241),IND.36_1,IND,India,West Bengal,Bangla|Bengala Occidentale|Benga,,State,State,,IN.WB,IN-WB,0.031813361611876985,-0.14235345967386515,-0.19313304721030042
23.69385,87.12243,318.11,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,298.57,2.11,N,2,10,0,POINT (87.12243 23.69385),IND.36_1,IND,India,West Bengal,Bangla|Bengala Occidentale|Benga,,State,State,,IN.WB,IN-WB,-0.12832194381169323,-0.2622107969151671,-0.005253940455341506
23.6951,87.11481,308.35,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,297.01,0.73,N,2,10,0,POINT (87.11481 23.6951),IND.36_1,IND,India,West Bengal,Bangla|Bengala Occidentale|Benga,,State,State,,IN.WB,IN-WB,0.17006298629121896,-0.10563579722458227,-0.3028052805280528
23.80124,87.04823,316.42,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,300.1,2.16,N,2,10,0,POINT (87.04823 23.80124),IND.36_1,IND,India,West Bengal,Bangla|Bengala Occidentale|Benga,,State,State,,IN.WB,IN-WB,0.041087330104671145,-0.18383343539497857,-0.18344876576096608
23.81818,86.96537,311.78,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,296.19,1.17,N,0,10,0,POINT (86.96537 23.81818),IND.36_1,IND,India,West Bengal,Bangla|Bengala Occidentale|Benga,,State,State,,IN.WB,IN-WB,0.5866035182679297,0.43337408312958436,-0.5131472818196483
24.11801,86.35074,309.27,0.38,0.36,2023-10-09,1956,N20,VIIRS,1,2,295.77,1.37,N,2,10,0,POINT (86.35074 24.11801),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.020757020757020756,-0.10204081632653061,-0.07731958762886598
25.10784,77.33361,324.41,0.32,0.55,2023-10-09,1956,N20,VIIRS,1,2,294.84,2.0,N,0,10,0,POINT (77.33361 25.10784),IND.29_1,IND,India,Rajasthan,Greater Rajasthan|Rajputana,,State,State,,IN.RJ,IN-RJ,0.3276080529353794,0.02511142515490814,-0.4438830194457204
24.92253,84.15599,306.86,0.41,0.37,2023-10-09,1956,N20,VIIRS,1,2,296.38,0.62,N,0,10,0,POINT (84.15599 24.92253),IND.5_1,IND,India,Bihar,,,State,State,,IN.BR,IN-BR,0.7425334706488157,0.7203863751906456,-0.5501603298213468
24.92283,84.15511,306.55,0.41,0.37,2023-10-09,1956,N20,VIIRS,1,2,296.09,0.57,N,0,10,0,POINT (84.15511 24.92283),IND.5_1,IND,India,Bihar,,,State,State,,IN.BR,IN-BR,0.7209302325581395,0.7303482587064677,-0.5568487018800358
26.12863,79.25546,309.09,0.5,0.49,2023-10-09,1956,N20,VIIRS,1,2,295.41,1.19,N,0,10,0,POINT (79.25546 26.12863),IND.34_1,IND,India,Uttar Pradesh,United Provinces,,State,State,,IN.UP,IN-UP,0.17197953561589926,-0.005011693952555964,-0.2586644125105664
23.76868,86.38663,316.22,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,298.38,3.6,N,2,10,0,POINT (86.38663 23.76868),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.08407738095238096,-0.1968026460859978,-0.19084593379648548
23.76689,86.39785,314.12,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,299.38,2.11,N,2,10,0,POINT (86.39785 23.76689),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.05656108597285068,-0.16270730614074405,-0.12530120481927712
23.76719,86.37479,327.04,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,300.77,3.97,N,2,10,0,POINT (86.37479 23.76719),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,-0.02397442727757059,-0.21541755888650962,-0.0770135214579659
23.7642,86.39349,322.66,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,300.85,2.11,N,2,10,0,POINT (86.39349 23.7642),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.015207131620346093,-0.2765321375186846,-0.11456534254461716
23.92825,85.34236,308.34,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,294.51,0.73,N,2,10,0,POINT (85.34236 23.92825),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.3826173826173826,0.1679324894514768,-0.3106060606060606
23.76599,86.38227,307.75,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,297.42,2.28,N,2,10,0,POINT (86.38227 23.76599),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.0924092409240924,-0.1235657546337158,-0.15734265734265734
23.76062,86.41592,308.92,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,296.82,1.32,N,2,10,0,POINT (86.41592 23.76062),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.4200894672631151,0.26659412404787813,-0.3555900621118012
23.75972,86.40035,336.2,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,299.89,2.86,N,2,10,0,POINT (86.40035 23.75972),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.03249928098935864,-0.1484819734345351,-0.11594653403792353
23.75912,86.40409,336.69,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,298.49,2.86,N,2,10,0,POINT (86.40409 23.75912),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.08893360160965795,-0.20668425681618294,-0.14563928873835733
23.76091,86.39288,312.46,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,298.78,1.73,N,2,10,0,POINT (86.39288 23.76091),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.09460834181078331,-0.14501390544298767,-0.1922437673130194
23.75702,86.396,317.28,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,296.96,1.73,N,2,10,0,POINT (86.396 23.75702),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,0.09257142857142857,-0.20729684908789386,-0.15949060036385687
23.75583,86.40347,308.71,0.39,0.36,2023-10-09,1956,N20,VIIRS,1,2,296.71,2.86,N,2,10,0,POINT (86.40347 23.75583),IND.15_1,IND,India,Jharkhand,Vananchal,,State,State,,IN.JH,IN-JH,-0.04194260485651214,-0.2555746140651801,-0.0023094688221709007
